timestamp,gesture_action,Latency,CPU Utilization
2026-07-14T11:27:12.498+08:00,Cursor movement,0.000092,19.6429
2026-07-14T11:27:14.893+08:00,Pinch gestures,0.000064,13.8099
2026-07-14T11:27:17.389+08:00,Cursor movement,0.000086,23.9502
2026-07-14T11:27:19.133+08:00,Left-click,0.000066,19.5230
2026-07-14T11:27:20.046+08:00,Cursor movement,0.000149,49.8416
2026-07-14T11:27:21.466+08:00,Left-click,0.000077,24.0358
2026-07-14T11:27:22.156+08:00,Cursor movement,0.000100,28.7308
2026-07-14T11:27:24.884+08:00,Launch Voice Assistant,0.000075,18.2334
2026-07-29T17:09:18.592+08:00,Cursor movement,0.000071,18.1758
2026-07-29T17:09:20.832+08:00,Launch Voice Assistant,0.000064,14.1182
